EmployeeID,hours_mean,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2702,9.252243418116667,3,3,4.0,4.0,3.0,38,0,2.0,0.0,29,3,0.0,1.0,1,0.0,0.0,37220,5.0,14,0,6.0,0,3,1,2
2703,6.513829763498333,2,3,1.0,3.0,2.0,24,0,0.0,0.0,1,5,0.0,0.0,3,0.0,1.0,93800,0.0,16,0,5.0,2,4,1,3
2704,5.952551316376389,3,3,3.0,1.0,3.0,36,1,2.0,0.0,1,3,0.0,0.0,1,0.0,0.0,54860,7.0,12,1,10.0,2,5,0,3
2705,5.997884872824445,3,3,1.0,2.0,3.0,34,0,2.0,0.0,24,3,0.0,0.0,4,0.0,0.0,27420,0.0,11,1,13.0,2,12,2,11
2706,5.548329986613056,3,3,3.0,4.0,3.0,21,0,2.0,0.0,2,3,0.0,0.0,2,0.0,0.0,137570,1.0,12,1,0.0,3,0,0,0
2707,7.661160196340833,1,3,2.0,1.0,3.0,34,1,2.0,0.0,15,2,0.0,1.0,2,0.0,0.0,84630,2.0,13,0,8.0,2,4,1,3
2708,7.258940205265278,3,3,3.0,3.0,2.0,53,0,2.0,0.0,2,1,0.0,0.0,5,0.0,1.0,31620,4.0,15,0,26.0,4,14,4,8
2709,9.262873717090555,3,3,2.0,1.0,3.0,32,1,1.0,0.0,10,3,0.0,1.0,2,0.0,0.0,165980,1.0,13,0,10.0,2,10,6,7
2710,6.469776885318889,2,4,3.0,2.0,3.0,42,0,2.0,0.0,10,3,0.0,0.0,2,0.0,0.0,66510,0.0,20,0,10.0,5,9,4,2
2711,6.781315261044167,3,3,1.0,4.0,3.0,44,0,2.0,0.0,3,1,0.0,1.0,1,0.0,0.0,23450,3.0,15,2,24.0,0,22,5,17
2712,7.628406961177777,1,3,2.0,1.0,2.0,46,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,34200,3.0,13,2,22.0,3,2,2,1
2713,6.175506470325556,3,3,3.0,4.0,3.0,33,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,43730,4.0,14,0,7.0,3,1,0,0
2714,8.1225925925925,3,4,4.0,4.0,4.0,44,0,2.0,1.0,26,3,0.0,0.0,5,1.0,0.0,47590,2.0,21,0,9.0,2,4,1,3
2715,5.925844489067222,3,3,4.0,3.0,3.0,30,0,2.0,0.0,1,4,0.0,1.0,1,0.0,0.0,53010,1.0,16,1,10.0,3,10,1,8
2716,6.202795626952223,3,3,4.0,4.0,4.0,39,1,2.0,1.0,1,4,0.0,0.0,1,0.0,0.0,36730,3.0,14,1,19.0,3,1,0,0
2717,9.417527889335,2,3,2.0,4.0,2.0,24,1,2.0,1.0,2,5,1.0,0.0,3,0.0,0.0,47680,2.0,11,1,6.0,2,2,2,0
2718,6.369046184738889,2,3,4.0,3.0,2.0,43,0,2.0,0.0,9,5,0.0,1.0,1,0.0,1.0,12740,1.0,19,0,6.0,3,5,1,4
2719,8.53712851405611,2,3,1.0,3.0,3.0,50,1,2.0,0.0,12,4,0.0,0.0,1,0.0,0.0,49000,1.0,11,0,3.0,3,3,0,2
2720,6.733176037483055,3,3,4.0,4.0,3.0,35,0,2.0,0.0,2,4,0.0,0.0,3,0.0,0.0,104660,1.0,13,0,2.0,1,2,2,2
2721,8.434079651940833,2,3,2.0,1.0,4.0,36,0,2.0,0.0,25,1,0.0,1.0,4,0.0,0.0,170070,9.0,12,1,6.0,2,1,0,0
2722,6.2280756358766665,2,3,3.0,1.0,3.0,33,0,1.0,0.0,9,2,0.0,0.0,4,0.0,0.0,29090,2.0,11,0,10.0,2,5,1,3
2723,5.913382418563056,3,3,3.0,4.0,3.0,35,0,2.0,0.0,10,1,0.0,0.0,1,0.0,1.0,57650,1.0,14,1,1.0,2,1,0,0
2724,7.2847021419008335,2,3,4.0,1.0,3.0,27,0,2.0,0.0,8,2,0.0,1.0,3,0.0,1.0,45990,1.0,15,1,1.0,3,1,0,0
2725,7.483652387326944,3,3,1.0,3.0,2.0,26,1,2.0,0.0,4,3,0.0,0.0,2,0.0,0.0,24040,1.0,12,0,1.0,6,1,0,1
2726,6.283877733154722,3,4,4.0,3.0,3.0,27,0,1.0,0.0,24,3,0.0,0.0,4,1.0,0.0,31720,1.0,20,1,9.0,1,9,1,7
2727,6.649164435519722,1,3,3.0,4.0,3.0,30,0,1.0,0.0,1,4,0.0,0.0,1,0.0,0.0,20330,1.0,14,1,12.0,3,12,3,7
2728,5.765429495760555,3,3,2.0,3.0,3.0,41,1,2.0,0.0,20,4,0.0,0.0,2,0.0,0.0,102090,1.0,13,1,23.0,2,22,15,8
2729,7.341761490405833,2,3,2.0,3.0,3.0,34,0,0.0,0.0,7,2,0.0,1.0,1,0.0,0.0,86200,0.0,13,1,10.0,2,9,8,7
2730,5.619178937973889,2,3,2.0,2.0,3.0,37,0,2.0,0.0,17,3,0.0,1.0,3,0.0,0.0,20640,4.0,16,0,8.0,3,1,0,0
2731,8.623647925033334,3,3,1.0,4.0,3.0,46,0,1.0,0.0,20,3,0.0,0.0,3,0.0,0.0,40350,4.0,14,1,14.0,2,9,0,8
2732,6.614222445336667,3,3,4.0,4.0,3.0,35,0,2.0,0.0,8,4,0.0,1.0,3,0.0,0.0,38380,1.0,16,1,1.0,2,1,0,1
2733,8.74849286033,1,3,1.0,3.0,3.0,48,1,2.0,0.0,2,4,0.0,1.0,1,0.0,0.0,45910,9.0,16,0,23.0,6,1,0,0
2734,10.328779562695,3,4,3.0,3.0,2.0,28,1,2.0,0.0,10,1,0.0,0.0,1,0.0,0.0,25610,1.0,22,1,2.0,3,2,2,2
2735,8.938624497991944,3,3,2.0,1.0,2.0,44,0,2.0,0.0,1,1,0.0,1.0,3,0.0,1.0,15630,5.0,12,2,9.0,3,4,1,3
2736,8.912962962962778,3,3,3.0,1.0,3.0,35,0,0.0,0.0,5,4,0.0,1.0,3,0.0,0.0,48980,2.0,15,2,10.0,2,4,2,3
2737,9.823790718429168,3,4,3.0,4.0,2.0,26,0,2.0,0.0,4,4,0.0,1.0,3,0.0,0.0,47890,7.0,20,1,5.0,2,2,0,0
2738,8.090905845604444,3,3,1.0,4.0,3.0,33,0,1.0,0.0,29,4,0.0,1.0,1,0.0,0.0,31800,1.0,14,1,15.0,2,15,8,12
2739,5.983470548861945,3,4,2.0,1.0,2.0,35,0,1.0,0.0,15,3,0.0,0.0,3,0.0,0.0,65490,1.0,20,0,9.0,3,9,1,8
2740,8.656019634091667,2,3,3.0,1.0,3.0,35,0,2.0,1.0,3,2,0.0,1.0,1,0.0,0.0,63880,3.0,13,0,4.0,6,2,2,2
2741,5.542759928603056,3,3,4.0,4.0,2.0,31,0,2.0,0.0,10,2,0.0,1.0,2,0.0,1.0,112440,3.0,12,1,10.0,3,7,1,7
2742,6.966222668451389,3,3,1.0,3.0,4.0,37,0,2.0,0.0,4,3,0.0,0.0,4,0.0,1.0,160320,1.0,13,0,7.0,2,7,0,7
2743,7.623450468540556,3,3,1.0,4.0,3.0,32,0,2.0,0.0,21,3,0.0,0.0,2,0.0,0.0,23620,1.0,11,0,9.0,2,9,7,8
2744,5.663000892458611,3,3,4.0,4.0,3.0,38,0,1.0,0.0,25,3,0.0,0.0,2,0.0,0.0,163280,1.0,17,3,10.0,2,10,9,9
2745,9.376112226684445,3,3,2.0,3.0,2.0,50,0,2.0,0.0,2,4,0.0,1.0,4,0.0,1.0,83760,5.0,14,3,29.0,2,27,13,8
2746,6.653948014279167,3,3,1.0,1.0,2.0,59,0,2.0,0.0,1,3,0.0,0.0,1,0.0,0.0,166060,7.0,11,0,28.0,6,21,7,9
2747,5.739139892904722,3,3,3.0,3.0,3.0,36,0,2.0,0.0,1,2,0.0,1.0,2,0.0,1.0,86060,1.0,14,2,17.0,3,17,12,8
2748,7.498154841588334,3,3,4.0,3.0,3.0,55,0,2.0,0.0,7,3,0.0,0.0,3,0.0,1.0,22720,2.0,17,1,21.0,2,5,0,2
2749,6.951155734047222,3,3,2.0,2.0,3.0,36,0,1.0,0.0,3,3,0.0,1.0,2,0.0,0.0,20180,1.0,13,0,6.0,5,6,0,3
2750,6.471661088799444,3,3,2.0,1.0,3.0,45,0,2.0,0.0,1,2,0.0,1.0,1,0.0,1.0,70830,2.0,12,1,25.0,5,1,0,0
2751,5.691851851851666,3,3,2.0,1.0,2.0,35,0,1.0,1.0,9,3,0.0,1.0,2,0.0,0.0,40840,4.0,13,1,5.0,3,3,1,2
2752,8.55227688531889,4,3,4.0,3.0,2.0,36,1,2.0,0.0,7,2,0.0,0.0,4,0.0,0.0,144110,0.0,18,3,2.0,2,1,0,0
2753,6.453641231592778,2,3,1.0,3.0,2.0,59,0,1.0,0.0,10,4,0.0,0.0,3,0.0,0.0,23080,7.0,19,1,20.0,4,4,1,3
2754,7.578354529227778,3,3,3.0,2.0,3.0,29,0,2.0,0.0,28,4,0.0,1.0,1,0.0,0.0,48410,0.0,11,0,6.0,3,5,0,4
2755,6.05562583668,1,4,3.0,2.0,3.0,31,0,2.0,0.0,3,2,0.0,1.0,3,0.0,0.0,42850,1.0,21,1,1.0,2,1,1,0
2756,7.080356983489445,2,3,2.0,2.0,3.0,32,0,2.0,0.0,3,4,0.0,0.0,2,0.0,0.0,97150,1.0,15,1,10.0,1,10,0,9
2757,6.816948906738055,3,3,2.0,4.0,3.0,36,0,2.0,0.0,2,3,0.0,0.0,2,0.0,0.0,43200,3.0,17,0,5.0,2,1,0,0
2758,5.9562382864791665,3,3,3.0,4.0,3.0,31,0,2.0,0.0,27,3,0.0,1.0,2,0.0,0.0,21320,1.0,18,0,11.0,3,11,1,8
2759,5.503106871931944,4,3,3.0,1.0,3.0,35,0,2.0,0.0,2,4,0.0,0.0,2,1.0,0.0,101240,0.0,14,1,16.0,2,15,2,8
2760,8.2239982150825,1,3,4.0,1.0,4.0,45,0,2.0,1.0,14,3,1.0,1.0,1,0.0,0.0,54730,4.0,13,0,17.0,3,0,0,0
2761,6.0361590807675,3,3,1.0,3.0,4.0,37,0,2.0,0.0,1,3,0.0,1.0,3,0.0,0.0,52070,4.0,17,3,16.0,3,5,0,2
2762,9.6303792949575,3,3,2.0,2.0,3.0,46,0,2.0,0.0,9,3,0.0,0.0,3,0.0,1.0,164370,8.0,15,1,16.0,0,4,0,2
2763,8.529081883087779,3,3,4.0,4.0,2.0,30,0,2.0,0.0,18,3,0.0,0.0,4,0.0,0.0,22960,1.0,18,1,10.0,2,10,3,0
2764,7.364316153502778,3,3,2.0,3.0,3.0,35,0,2.0,0.0,20,4,0.0,1.0,3,0.0,0.0,40690,1.0,13,0,6.0,5,6,0,4
2765,6.124945336903056,3,3,1.0,4.0,3.0,55,0,2.0,0.0,2,3,0.0,1.0,2,0.0,0.0,74410,3.0,12,1,24.0,4,1,1,0
2766,8.48146140116,4,3,2.0,4.0,3.0,38,0,0.0,0.0,11,1,0.0,0.0,2,0.0,1.0,24300,7.0,13,2,17.0,2,13,1,9
2767,7.265254350736111,3,3,1.0,2.0,3.0,34,0,2.0,0.0,8,2,0.0,0.0,1,0.0,0.0,58780,1.0,14,0,5.0,1,5,1,3
2768,5.999277108433611,3,3,4.0,4.0,2.0,56,0,2.0,1.0,2,1,0.0,0.0,2,0.0,0.0,26440,4.0,11,1,37.0,2,6,0,2
2769,6.2207708612225,3,4,3.0,1.0,3.0,23,0,2.0,0.0,10,3,0.0,0.0,2,0.0,1.0,64390,3.0,22,3,3.0,2,0,0,0
2770,6.492742079428611,2,3,4.0,4.0,3.0,51,0,2.0,0.0,29,4,0.0,1.0,5,0.0,0.0,24510,3.0,17,0,10.0,2,4,0,3
2771,7.367196564033889,4,4,3.0,4.0,3.0,30,0,2.0,0.0,8,2,0.0,0.0,1,0.0,0.0,63920,1.0,21,1,11.0,2,11,10,8
2772,5.863039937527778,3,4,3.0,4.0,3.0,46,1,2.0,0.0,1,2,0.0,1.0,2,0.0,0.0,97140,1.0,22,0,9.0,0,9,4,7
2773,7.125872378402223,2,3,3.0,2.0,2.0,40,0,1.0,0.0,6,3,0.0,0.0,1,1.0,0.0,60770,1.0,16,2,22.0,2,22,11,11
2774,10.026880856760277,3,3,3.0,4.0,1.0,51,0,2.0,0.0,8,4,0.0,1.0,5,0.0,0.0,24500,0.0,12,1,11.0,2,10,1,0
2775,7.565866800535278,3,3,3.0,2.0,2.0,30,0,2.0,0.0,9,3,0.0,0.0,1,0.0,1.0,92500,1.0,12,3,11.0,0,11,2,7
2776,8.848461624274723,3,3,3.0,1.0,2.0,46,0,1.0,0.0,12,1,0.0,0.0,1,0.0,0.0,20740,2.0,15,1,21.0,3,10,9,5
2777,6.857470995091389,2,3,2.0,3.0,3.0,32,0,2.0,0.0,15,3,0.0,0.0,1,0.0,0.0,101690,1.0,14,0,12.0,6,11,5,7
2778,7.230695002231111,2,4,1.0,3.0,1.0,54,0,2.0,0.0,25,1,0.0,1.0,1,0.0,0.0,48550,9.0,25,1,16.0,2,4,0,3
2779,7.405288933511667,3,4,1.0,3.0,2.0,24,0,2.0,0.0,6,2,0.0,0.0,2,0.0,0.0,40870,0.0,20,3,4.0,1,3,0,2
2780,5.5270716198125,2,3,2.0,3.0,4.0,28,0,0.0,0.0,9,4,0.0,0.0,2,0.0,0.0,23670,1.0,13,0,5.0,2,5,0,4
2781,6.960893574296945,4,3,4.0,3.0,2.0,58,0,2.0,0.0,8,4,0.0,0.0,2,0.0,0.0,29720,0.0,14,0,38.0,2,37,1,8
2782,6.4665350290047225,2,3,2.0,2.0,4.0,44,0,0.0,0.0,23,2,0.0,1.0,1,0.0,0.0,195860,4.0,16,0,17.0,3,3,1,2
2783,9.987827978580833,3,3,3.0,1.0,3.0,37,1,2.0,1.0,9,3,1.0,0.0,2,1.0,1.0,54840,4.0,17,0,7.0,4,3,0,2
2784,7.3389904060686115,2,3,4.0,1.0,3.0,32,0,2.0,1.0,12,2,1.0,1.0,1,0.0,0.0,20610,1.0,15,1,1.0,2,1,0,0
2785,10.036663319946388,3,4,4.0,4.0,3.0,20,1,1.0,0.0,4,4,0.0,1.0,2,1.0,0.0,99240,1.0,22,0,1.0,3,1,1,0
2786,7.406439089691944,2,4,1.0,3.0,3.0,34,0,2.0,0.0,1,4,0.0,0.0,4,0.0,0.0,41980,1.0,22,1,16.0,2,16,2,10
2787,7.264441097724166,3,4,3.0,4.0,4.0,37,0,0.0,0.0,24,2,0.0,0.0,1,0.0,1.0,68150,5.0,20,1,17.0,3,1,0,0
2788,6.7881961178044445,3,3,3.0,4.0,3.0,59,0,0.0,0.0,12,2,0.0,0.0,2,0.0,0.0,47230,9.0,14,0,30.0,0,3,2,2
2789,9.537365015617778,2,3,1.0,2.0,2.0,50,0,1.0,0.0,3,4,0.0,0.0,4,0.0,0.0,61420,3.0,13,2,28.0,3,8,0,7
2790,8.155787594823611,2,3,3.0,3.0,3.0,25,1,2.0,0.0,10,1,0.0,0.0,2,0.0,0.0,82370,1.0,13,0,6.0,6,6,0,3
2791,7.113871039714167,3,4,4.0,4.0,3.0,25,0,2.0,0.0,26,3,0.0,0.0,1,0.0,0.0,88530,1.0,22,1,2.0,3,2,2,1
2792,5.830213074520278,3,3,2.0,4.0,3.0,22,0,2.0,0.0,2,1,0.0,0.0,1,0.0,0.0,193310,1.0,12,1,1.0,2,0,0,0
2793,7.264612896028333,3,3,1.0,1.0,2.0,51,0,1.0,0.0,1,3,0.0,1.0,1,0.0,0.0,20730,3.0,14,1,23.0,4,13,12,8
2794,7.636252788933334,3,3,1.0,3.0,3.0,34,1,1.0,1.0,4,4,0.0,1.0,5,0.0,0.0,55620,1.0,15,0,9.0,3,9,0,6
2795,7.5563029897366665,3,3,4.0,4.0,3.0,54,0,0.0,0.0,9,3,0.0,0.0,1,0.0,0.0,196130,2.0,17,0,23.0,5,5,4,4
2796,6.058787371708889,3,3,2.0,3.0,3.0,24,0,2.0,0.0,2,1,0.0,0.0,2,0.0,0.0,34070,0.0,13,1,6.0,4,5,1,2
2797,5.487791164658611,3,3,3.0,2.0,3.0,34,0,2.0,0.0,4,3,0.0,1.0,2,0.0,1.0,50630,6.0,12,1,12.0,2,1,0,0
2798,5.719940874609445,3,3,3.0,4.0,3.0,37,0,2.0,0.0,6,1,0.0,0.0,1,0.0,0.0,46390,2.0,12,2,12.0,3,5,1,3
2799,7.258120258812777,3,4,3.0,1.0,3.0,34,0,2.0,0.0,9,2,0.0,0.0,2,1.0,0.0,48760,2.0,21,1,14.0,3,11,5,8
2800,7.897929495760556,3,3,2.0,4.0,3.0,36,0,1.0,1.0,7,3,0.0,0.0,1,0.0,0.0,26900,0.0,11,0,10.0,1,9,2,8
2801,6.993690316822778,3,3,1.0,4.0,3.0,36,0,2.0,0.0,1,3,0.0,1.0,2,0.0,1.0,175670,5.0,13,0,7.0,6,1,0,0
2802,8.492988621151111,3,3,3.0,4.0,4.0,43,0,1.0,0.0,3,4,0.0,0.0,1,0.0,0.0,24080,1.0,12,1,25.0,3,25,4,12
2803,7.530053547523333,3,4,1.0,3.0,2.0,30,0,1.0,0.0,10,3,0.0,1.0,3,1.0,1.0,28140,1.0,24,0,10.0,2,10,0,9
2804,6.249586122266667,3,4,3.0,2.0,4.0,33,0,0.0,0.0,7,3,0.0,0.0,2,0.0,0.0,112450,0.0,21,0,8.0,3,7,0,7
2805,8.533591030789722,1,3,2.0,2.0,3.0,56,1,2.0,0.0,15,3,0.0,0.0,2,0.0,0.0,33120,9.0,19,0,7.0,1,5,4,3
2806,6.367730923694722,3,3,1.0,3.0,3.0,51,0,2.0,0.0,3,2,0.0,1.0,2,0.0,0.0,190490,7.0,14,1,23.0,2,20,15,15
2807,7.856687862561111,3,4,2.0,3.0,2.0,31,1,2.0,0.0,2,4,0.0,1.0,3,0.0,0.0,21410,4.0,20,0,12.0,2,7,7,7
2808,7.067336010709444,2,3,3.0,2.0,2.0,26,0,2.0,0.0,17,3,0.0,1.0,2,0.0,0.0,57690,1.0,19,0,5.0,4,5,4,3
2809,7.232559125390278,2,3,4.0,4.0,2.0,58,1,2.0,0.0,2,2,0.0,1.0,1,0.0,0.0,43850,1.0,13,1,40.0,2,40,15,6
2810,9.032421909861666,3,4,4.0,3.0,2.0,19,1,2.0,0.0,5,2,0.0,0.0,1,0.0,0.0,53320,1.0,23,1,0.0,2,0,0,0
2811,5.935101517179723,3,3,3.0,4.0,3.0,22,0,2.0,0.0,29,4,0.0,0.0,1,0.0,0.0,46630,0.0,13,1,3.0,1,2,2,1
2812,6.792231146809445,2,3,3.0,1.0,2.0,49,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,47240,1.0,11,1,16.0,3,15,5,11
2813,7.861668897813333,4,3,2.0,3.0,3.0,43,0,1.0,0.0,2,2,0.0,0.0,1,0.0,0.0,32110,4.0,13,0,18.0,2,3,1,2
2814,6.515317938420278,4,3,3.0,4.0,3.0,50,0,1.0,0.0,19,4,0.0,0.0,2,0.0,0.0,53770,4.0,14,1,16.0,3,2,2,1
2815,8.082981927710833,2,4,2.0,3.0,3.0,31,1,2.0,0.0,15,1,0.0,1.0,2,0.0,0.0,40660,3.0,22,0,4.0,2,2,2,2
2816,7.894093038821945,1,3,3.0,3.0,3.0,41,0,2.0,0.0,17,2,0.0,0.0,1,0.0,1.0,52080,3.0,11,3,12.0,2,9,0,7
2817,7.4043931280677775,4,3,3.0,3.0,3.0,26,0,2.0,0.0,17,4,0.0,0.0,2,0.0,0.0,48770,1.0,13,1,8.0,5,8,5,7
2818,6.683103525211944,4,4,2.0,2.0,3.0,36,0,2.0,1.0,25,1,1.0,0.0,2,0.0,1.0,31170,6.0,21,1,7.0,2,3,0,1
2819,6.875706157965,4,3,1.0,4.0,3.0,51,1,1.0,0.0,6,3,0.0,1.0,1,0.0,0.0,15690,2.0,11,0,18.0,2,4,0,3
2820,7.51890896921,4,3,4.0,3.0,4.0,39,0,2.0,0.0,7,3,0.0,1.0,1,0.0,0.0,196580,4.0,13,1,17.0,3,15,5,9
2821,7.534968763944445,2,3,1.0,3.0,3.0,25,0,2.0,0.0,29,1,0.0,1.0,3,0.0,0.0,30690,2.0,14,1,6.0,3,2,2,2
2822,9.224964301650834,3,3,3.0,4.0,1.0,30,0,2.0,0.0,21,1,0.0,0.0,2,0.0,0.0,104350,0.0,11,0,12.0,5,11,4,7
2823,7.692792280231944,2,3,1.0,1.0,4.0,32,1,2.0,0.0,2,4,0.0,1.0,2,0.0,0.0,41480,7.0,15,0,10.0,0,5,0,4
2824,6.963504016064166,3,4,3.0,4.0,2.0,45,0,2.0,0.0,2,1,0.0,1.0,2,1.0,0.0,57680,5.0,23,1,9.0,4,6,0,3
2825,9.588636769299166,3,3,4.0,3.0,3.0,38,0,2.0,0.0,7,4,0.0,1.0,2,0.0,0.0,50420,3.0,16,1,19.0,4,3,2,2
2826,6.5326450245425,4,3,1.0,3.0,2.0,30,0,2.0,0.0,13,3,0.0,1.0,2,0.0,0.0,57700,1.0,16,1,5.0,2,5,0,4
2827,6.020372601516945,3,4,4.0,4.0,4.0,32,0,1.0,0.0,2,3,0.0,0.0,3,0.0,1.0,77560,0.0,21,0,9.0,3,8,0,7
2828,6.165533244087222,3,3,4.0,1.0,3.0,30,0,2.0,0.0,1,3,0.0,1.0,3,0.0,1.0,103060,5.0,13,0,8.0,5,3,2,2
2829,6.043029897367222,3,3,2.0,4.0,3.0,30,0,2.0,0.0,9,3,0.0,0.0,2,0.0,0.0,39360,0.0,11,1,6.0,3,5,1,2
2830,6.872337126282778,2,3,4.0,1.0,2.0,41,0,1.0,0.0,10,2,0.0,1.0,3,0.0,1.0,79450,4.0,12,1,21.0,6,7,7,7
2831,7.546491521641944,4,3,3.0,1.0,3.0,41,0,2.0,0.0,10,4,0.0,0.0,4,0.0,0.0,57430,2.0,12,3,7.0,2,5,1,4
2832,6.129634091923055,2,3,2.0,2.0,3.0,19,0,2.0,0.0,1,3,0.0,1.0,5,0.0,0.0,152020,1.0,18,3,1.0,2,1,0,0
2833,6.656039714413056,3,3,2.0,2.0,3.0,40,0,1.0,0.0,26,4,0.0,0.0,2,0.0,1.0,54400,1.0,12,1,20.0,2,20,2,13
2834,6.944028335564444,3,3,3.0,2.0,3.0,35,0,2.0,0.0,8,1,0.0,1.0,3,0.0,0.0,37600,1.0,14,3,10.0,2,10,0,6
2835,10.31801651048639,2,3,2.0,3.0,1.0,53,0,2.0,0.0,14,2,0.0,1.0,5,0.0,0.0,35170,2.0,12,1,13.0,1,7,4,5
2836,6.651454707719722,3,3,2.0,2.0,1.0,45,0,2.0,0.0,1,4,0.0,0.0,1,0.0,1.0,25800,8.0,17,3,20.0,3,17,0,15
2837,7.704568273092222,1,3,2.0,4.0,3.0,32,0,1.0,0.0,2,2,0.0,1.0,1,0.0,0.0,21660,1.0,19,1,9.0,4,9,3,7
2838,5.897547969656389,4,3,4.0,3.0,3.0,29,0,0.0,0.0,10,4,0.0,0.0,3,1.0,0.0,58690,1.0,11,1,10.0,6,10,0,9
2839,6.944072958500556,3,3,2.0,3.0,3.0,51,0,2.0,0.0,1,3,0.0,1.0,3,0.0,0.0,80080,2.0,15,1,10.0,4,1,0,0
2840,9.593979250334444,1,3,2.0,2.0,2.0,58,0,2.0,0.0,3,3,0.0,1.0,1,0.0,0.0,52060,4.0,11,3,9.0,4,1,0,0
2841,5.696564033913333,3,3,3.0,4.0,2.0,40,0,2.0,0.0,11,2,0.0,0.0,4,0.0,0.0,52950,7.0,18,0,15.0,4,12,2,11
2842,6.434057340472778,3,3,3.0,3.0,3.0,34,0,1.0,0.0,24,4,0.0,0.0,2,0.0,0.0,164130,6.0,16,0,6.0,1,4,1,2
2843,7.486918786256111,3,4,3.0,4.0,3.0,22,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,132690,1.0,25,1,2.0,2,2,2,2
2844,5.803801874163056,4,3,4.0,2.0,1.0,27,0,0.0,0.0,3,3,0.0,0.0,1,1.0,1.0,27830,6.0,16,1,6.0,2,2,2,2
2845,6.072937304774444,2,3,3.0,4.0,1.0,28,0,2.0,0.0,4,4,0.0,0.0,2,1.0,0.0,54330,1.0,13,1,5.0,4,5,0,2
2846,10.275053547523333,3,3,3.0,4.0,1.0,57,0,2.0,0.0,3,3,0.0,0.0,2,0.0,1.0,20130,3.0,14,1,12.0,5,5,1,4
2847,10.442883757251112,3,3,3.0,3.0,2.0,27,0,0.0,0.0,2,3,0.0,0.0,1,0.0,1.0,139660,1.0,19,0,1.0,1,1,0,1
2848,6.073192771084167,4,3,3.0,2.0,3.0,50,0,2.0,0.0,4,3,0.0,1.0,2,0.0,0.0,43740,3.0,15,1,21.0,5,5,4,4
2849,5.761372155287778,3,3,1.0,3.0,3.0,41,0,2.0,0.0,7,4,0.0,0.0,4,0.0,1.0,68420,4.0,12,1,13.0,3,9,1,8
2850,6.610256581883055,2,3,2.0,4.0,3.0,30,0,2.0,1.0,1,4,1.0,1.0,1,0.0,0.0,174260,2.0,12,1,12.0,0,10,7,4
2851,6.126974564926111,2,3,1.0,4.0,4.0,38,0,2.0,0.0,1,1,0.0,0.0,2,0.0,0.0,176030,4.0,16,0,12.0,0,8,0,7
2852,6.346373270861111,3,3,3.0,3.0,3.0,32,0,2.0,0.0,20,3,0.0,1.0,1,0.0,0.0,45810,3.0,14,1,8.0,3,5,1,4
2853,8.566289602855834,3,3,3.0,2.0,2.0,27,0,2.0,0.0,5,4,0.0,0.0,2,1.0,0.0,47350,0.0,13,0,6.0,2,5,1,1
2854,6.910809906291667,3,4,3.0,1.0,4.0,19,1,1.0,0.0,10,2,0.0,0.0,2,1.0,0.0,41870,0.0,22,1,1.0,4,0,0,0
2855,7.041122266845,3,4,4.0,2.0,2.0,36,0,1.0,0.0,25,3,0.0,1.0,2,0.0,0.0,55050,4.0,21,2,13.0,3,8,7,2
2856,6.636908746095278,3,3,3.0,1.0,3.0,30,0,0.0,0.0,1,3,0.0,1.0,1,0.0,1.0,54700,1.0,18,1,12.0,2,12,6,10
2857,7.8875401606425,3,3,3.0,1.0,4.0,45,0,2.0,0.0,24,2,0.0,0.0,2,0.0,1.0,54760,4.0,13,1,9.0,3,5,0,3
2858,8.065306782686111,2,3,3.0,1.0,3.0,56,0,2.0,0.0,4,3,0.0,0.0,4,0.0,1.0,25870,4.0,12,0,19.0,2,2,2,2
2859,6.6252933958052775,3,3,3.0,4.0,4.0,33,0,2.0,0.0,2,2,0.0,0.0,1,0.0,0.0,24400,0.0,18,3,4.0,4,3,0,2
2860,6.937025881302778,3,4,2.0,4.0,2.0,19,1,2.0,0.0,8,2,0.0,0.0,2,0.0,0.0,159720,1.0,21,0,1.0,2,1,1,0
2861,6.3620716198125,1,3,2.0,1.0,3.0,46,0,2.0,0.0,10,3,0.0,1.0,2,0.0,1.0,153790,1.0,12,0,24.0,1,24,15,7
2862,7.551838464970833,4,3,3.0,4.0,3.0,38,0,2.0,0.0,4,4,0.0,0.0,1,0.0,0.0,70820,1.0,14,0,2.0,3,2,2,1
2863,10.034975457385,4,3,3.0,4.0,3.0,31,0,2.0,0.0,2,5,0.0,0.0,2,0.0,0.0,27280,8.0,11,0,7.0,3,4,0,2
2864,5.734843819723333,3,3,4.0,2.0,3.0,34,0,2.0,0.0,9,3,0.0,1.0,2,0.0,0.0,53680,2.0,14,1,9.0,2,3,1,2
2865,9.488990406068611,3,4,2.0,2.0,2.0,41,1,2.0,0.0,18,4,0.0,0.0,5,0.0,0.0,53470,1.0,24,1,4.0,1,4,0,2
